,Weight Room,Date,time,count
6731,2.0,2015-09-14,12:30pm ,61
6732,2.0,2015-09-15,12:30pm ,61
6733,2.0,2015-09-16,12:30pm ,45
6734,2.0,2015-09-17,12:30pm ,53
6735,2.0,2015-09-18,12:30pm ,54
6736,2.0,2015-09-19,12:30pm ,73
6737,2.0,2015-09-20,12:30pm ,40
6738,2.0,2015-09-21,12:30pm ,78
6739,2.0,2015-09-22,12:30pm ,48
6740,2.0,2015-09-23,12:30pm ,63
6741,2.0,2015-09-24,12:30pm ,43
6742,2.0,2015-09-25,12:30pm ,51
6743,2.0,2015-09-26,12:30pm ,32
6744,2.0,2015-09-27,12:30pm ,42
6745,2.0,2015-09-28,12:30pm ,60
6746,2.0,2015-09-29,12:30pm ,57
6747,2.0,2015-09-30,12:30pm ,51
6748,1.0,2015-08-04,12:30pm ,58
6749,1.0,2015-08-05,12:30pm ,35
6750,1.0,2015-08-06,12:30pm ,39
6751,1.0,2015-08-07,12:30pm ,31
6752,1.0,2015-08-08,12:30pm ,43
6753,1.0,2015-08-09,12:30pm ,33
6754,1.0,2015-08-10,12:30pm ,52
6755,1.0,2015-08-11,12:30pm ,38
6756,1.0,2015-08-12,12:30pm ,39
6757,1.0,2015-08-13,12:30pm ,50
6758,1.0,2015-08-14,12:30pm ,58
6759,1.0,2015-08-15,12:30pm ,47
6760,1.0,2015-08-16,12:30pm ,
6761,1.0,2015-08-17,12:30pm ,160
6762,1.0,2015-08-18,12:30pm ,
6763,1.0,2015-08-19,12:30pm ,70
6764,1.0,2015-08-20,12:30pm ,110
6765,1.0,2015-08-21,12:30pm ,169
6766,1.0,2015-08-22,12:30pm ,147
6767,1.0,2015-08-23,12:30pm ,87
6768,1.0,2015-08-24,12:30pm ,153
6769,1.0,2015-08-25,12:30pm ,85
6770,1.0,2015-08-26,12:30pm ,106
6771,1.0,2015-08-27,12:30pm ,88
6772,1.0,2015-08-28,12:30pm ,101
6773,1.0,2015-08-29,12:30pm ,109
6774,1.0,2015-08-30,12:30pm ,92
6775,1.0,2015-08-31,12:30pm ,132
6776,1.0,2015-09-01,12:30pm ,94
6777,1.0,2015-09-02,12:30pm ,110
6778,1.0,2015-09-03,12:30pm ,121
6779,1.0,2015-09-04,12:30pm ,110
6780,1.0,2015-09-05,12:30pm ,103
6781,1.0,2015-09-06,12:30pm ,
6782,1.0,2015-09-07,12:30pm ,82
6783,1.0,2015-09-08,12:30pm ,85
6784,1.0,2015-09-09,12:30pm ,86
6785,1.0,2015-09-10,12:30pm ,97
6786,1.0,2015-09-11,12:30pm ,102
6787,1.0,2015-09-12,12:30pm ,77
6788,1.0,2015-09-13,12:30pm ,65
6789,1.0,2015-09-14,12:30pm ,122
6790,1.0,2015-09-15,12:30pm ,102
6791,1.0,2015-09-16,12:30pm ,119
6792,1.0,2015-09-17,12:30pm ,82
6793,1.0,2015-09-18,12:30pm ,76
6794,1.0,2015-09-19,12:30pm ,89
6795,1.0,2015-09-20,12:30pm ,75
6796,1.0,2015-09-21,12:30pm ,123
6797,1.0,2015-09-22,12:30pm ,78
6798,1.0,2015-09-23,12:30pm ,112
6799,1.0,2015-09-24,12:30pm ,62
6800,1.0,2015-09-25,12:30pm ,77
6801,1.0,2015-09-26,12:30pm ,76
6802,1.0,2015-09-27,12:30pm ,54
6803,1.0,2015-09-28,12:30pm ,132
6804,1.0,2015-09-29,12:30pm ,95
6805,1.0,2015-09-30,12:30pm ,86
6806,1.0,2015-10-01,12:30pm ,78
6807,1.0,2015-10-02,12:30pm ,96
6808,1.0,2015-10-03,12:30pm ,93
6809,1.0,2015-10-04,12:30pm ,45
6810,1.0,2015-10-05,12:30pm ,96
6811,1.0,2015-10-06,12:30pm ,70
6812,1.0,2015-10-07,12:30pm ,94
6813,1.0,2015-10-08,12:30pm ,86
6814,1.0,2015-10-09,12:30pm ,86
6815,1.0,2015-10-10,12:30pm ,
6816,1.0,2015-10-11,12:30pm ,84
6817,1.0,2015-10-12,12:30pm ,109
6818,1.0,2015-10-13,12:30pm ,85
6819,1.0,2015-10-14,12:30pm ,89
6820,1.0,2015-10-15,12:30pm ,84
6821,1.0,2015-10-16,12:30pm ,90
6822,1.0,2015-10-17,12:30pm ,71
6823,1.0,2015-10-18,12:30pm ,55
6824,1.0,2015-10-19,12:30pm ,120
6825,1.0,2015-10-20,12:30pm ,83
6826,1.0,2015-10-21,12:30pm ,85
6827,1.0,2015-10-22,12:30pm ,83
6828,1.0,2015-10-23,12:30pm ,79
6829,1.0,2015-10-24,12:30pm ,
6830,1.0,2015-10-25,12:30pm ,49
6831,1.0,2015-10-26,12:30pm ,125
6832,1.0,2015-10-27,12:30pm ,85
6833,1.0,2015-10-28,12:30pm ,73
6834,1.0,2015-10-29,12:30pm ,93
6835,1.0,2015-10-30,12:30pm ,65
6836,1.0,2015-10-31,12:30pm ,73
6837,1.0,2015-11-01,12:30pm ,35
6838,1.0,2015-11-02,12:30pm ,102
6839,1.0,2015-11-03,12:30pm ,75
6840,1.0,2015-11-04,12:30pm ,121
6841,1.0,2015-11-05,12:30pm ,87
6842,1.0,2015-11-06,12:30pm ,71
6843,1.0,2015-11-07,12:30pm ,97
6844,1.0,2015-11-08,12:30pm ,57
6845,1.0,2015-11-09,12:30pm ,112
6846,1.0,2015-11-10,12:30pm ,84
6847,1.0,2015-11-11,12:30pm ,93
6848,1.0,2015-11-12,12:30pm ,82
6849,1.0,2015-11-13,12:30pm ,62
6850,1.0,2015-11-14,12:30pm ,72
6851,1.0,2015-11-15,12:30pm ,58
6852,1.0,2015-11-16,12:30pm ,130
6853,1.0,2015-11-17,12:30pm ,85
6854,1.0,2015-11-18,12:30pm ,89
6855,1.0,2015-11-19,12:30pm ,73
6856,1.0,2015-11-20,12:30pm ,87
6857,1.0,2015-11-21,12:30pm ,81
6858,1.0,2015-11-22,12:30pm ,52
6859,1.0,2015-11-23,12:30pm ,76
6860,1.0,2015-11-24,12:30pm ,75
6861,1.0,2015-11-25,12:30pm ,44
6862,1.0,2015-11-28,12:30pm ,43
6863,1.0,2015-11-29,12:30pm ,41
6864,1.0,2015-11-30,12:30pm ,90
6865,1.0,2015-12-01,12:30pm ,80
6866,1.0,2015-12-02,12:30pm ,88
6867,1.0,2015-12-03,12:30pm ,75
6868,1.0,2015-12-04,12:30pm ,86
6869,1.0,2015-12-05,12:30pm ,80
6870,1.0,2015-12-06,12:30pm ,61
6871,1.0,2015-12-07,12:30pm ,88
6872,1.0,2015-12-08,12:30pm ,98
6873,1.0,2015-12-09,12:30pm ,87
6874,1.0,2015-12-10,12:30pm ,78
6875,1.0,2015-12-11,12:30pm ,93
6876,1.0,2015-12-12,12:30pm ,75
6877,1.0,2015-12-13,12:30pm ,74
6878,1.0,2015-12-14,12:30pm ,88
6879,1.0,2015-12-15,12:30pm ,64
6880,1.0,2015-12-16,12:30pm ,71
6881,1.0,2015-12-17,12:30pm ,46
6882,1.0,2015-12-18,12:30pm ,29
6883,1.0,2015-12-19,12:30pm ,44
6884,1.0,2015-12-20,12:30pm ,41
6885,1.0,2015-12-21,12:30pm ,37
6886,1.0,2015-12-22,12:30pm ,38
6887,1.0,2015-12-23,12:30pm ,35
6888,1.0,2016-01-15,12:30pm ,93
6889,1.0,2016-01-16,12:30pm ,155
6890,1.0,2016-01-22,12:30pm ,91
6891,1.0,2016-01-29,12:30pm ,91
6892,1.0,2016-01-02,12:30pm ,28
6893,1.0,2016-01-04,12:30pm ,37
6894,1.0,2016-01-05,12:30pm ,50
6895,1.0,2016-01-06,12:30pm ,42
6896,1.0,2016-01-07,12:30pm ,41
6897,1.0,2016-01-08,12:30pm ,45
6898,1.0,2016-01-09,12:30pm ,48
6899,1.0,2016-01-11,12:30pm ,79
6900,1.0,2016-01-12,12:30pm ,124
6901,1.0,2016-01-13,12:30pm ,121
6902,1.0,2016-01-14,12:30pm ,120
6903,1.0,2016-01-17,12:30pm ,88
6904,1.0,2016-01-18,12:30pm ,115
6905,1.0,2016-01-19,12:30pm ,109
6906,1.0,2016-01-20,12:30pm ,89
6907,1.0,2016-01-21,12:30pm ,83
6908,1.0,2016-01-23,12:30pm ,154
6909,1.0,2016-01-25,12:30pm ,97
6910,1.0,2016-01-26,12:30pm ,87
6911,1.0,2016-01-27,12:30pm ,107
6912,1.0,2016-01-28,12:30pm ,96
6913,1.0,2016-01-31,12:30pm ,82
6914,1.0,2016-01-03,12:30pm ,33
6915,1.0,2016-01-30,12:30pm ,105
6916,1.0,2016-01-23,12:30pm ,154
6917,1.0,2016-02-01,12:30pm ,96
6918,1.0,2016-02-02,12:30pm ,67
6919,1.0,2016-02-03,12:30pm ,98
6920,1.0,2016-02-04,12:30pm ,103
6921,1.0,2016-02-05,12:30pm ,89
6922,1.0,2016-02-06,12:30pm ,85
6923,1.0,2016-02-07,12:30pm ,57
6924,1.0,2016-02-08,12:30pm ,107
6925,1.0,2016-02-09,12:30pm ,86
6926,1.0,2016-02-10,12:30pm ,107
6927,1.0,2016-02-11,12:30pm ,73
6928,1.0,2016-02-12,12:30pm ,102
6929,1.0,2016-02-13,12:30pm ,65
6930,1.0,2016-02-14,12:30pm ,76
6931,1.0,2016-02-15,12:30pm ,93
6932,1.0,2016-02-16,12:30pm ,103
6933,1.0,2016-02-17,12:30pm ,84
6934,1.0,2016-02-18,12:30pm ,110
6935,1.0,2016-02-19,12:30pm ,93
6936,1.0,2016-02-20,12:30pm ,127
6937,1.0,2016-02-21,12:30pm ,64
6938,1.0,2016-02-22,12:30pm ,116
6939,1.0,2016-02-23,12:30pm ,96
6940,1.0,2016-02-24,12:30pm ,98
6941,1.0,2016-02-25,12:30pm ,81
6942,1.0,2016-02-26,12:30pm ,87
6943,1.0,2016-02-27,12:30pm ,87
6944,1.0,2016-02-28,12:30pm ,43
6945,1.0,2016-02-29,12:30pm ,105
6946,1.0,2016-03-01,12:30pm ,86
6947,1.0,2016-03-02,12:30pm ,133
6948,1.0,2016-03-03,12:30pm ,120
6949,1.0,2016-03-04,12:30pm ,86
6950,1.0,2016-03-05,12:30pm ,79
6951,1.0,2016-03-06,12:30pm ,66
6952,1.0,2016-03-07,12:30pm ,96
6953,1.0,2016-03-08,12:30pm ,82
6954,1.0,2016-03-09,12:30pm ,76
6955,1.0,2016-03-10,12:30pm ,83
6956,1.0,2016-03-11,12:30pm ,83
6957,1.0,2016-03-12,12:30pm ,56
6958,1.0,2016-03-13,12:30pm ,45
6959,1.0,2016-03-14,12:30pm ,44
6960,1.0,2016-03-15,12:30pm ,41
6961,1.0,2016-03-16,12:30pm ,60
6962,1.0,2016-03-17,12:30pm ,38
6963,1.0,2016-03-18,12:30pm ,42
6964,1.0,2016-03-19,12:30pm ,62
6965,1.0,2016-03-20,12:30pm ,68
6966,1.0,2016-03-21,12:30pm ,102
6967,1.0,2016-03-22,12:30pm ,97
6968,1.0,2016-03-23,12:30pm ,109
6969,1.0,2016-03-24,12:30pm ,82
6970,1.0,2016-03-25,12:30pm ,93
6971,1.0,2016-03-26,12:30pm ,104
6972,1.0,2016-03-27,12:30pm ,42
6973,1.0,2016-03-28,12:30pm ,107
6974,1.0,2016-03-29,12:30pm ,87
6975,1.0,2016-03-30,12:30pm ,101
6976,1.0,2016-03-31,12:30pm ,73
6977,1.0,2016-04-14,12:30pm ,86
6978,1.0,2016-04-01,12:30pm ,84
6979,1.0,2016-04-02,12:30pm ,73
6980,1.0,2016-04-03,12:30pm ,49
6981,1.0,2016-04-04,12:30pm ,104
6982,1.0,2016-04-05,12:30pm ,86
6983,1.0,2016-04-06,12:30pm ,92
6984,1.0,2016-04-07,12:30pm ,80
6985,1.0,2016-04-08,12:30pm ,85
6986,1.0,2016-04-09,12:30pm ,78
6987,1.0,2016-04-13,12:30pm ,98
6988,1.0,2016-04-15,12:30pm ,89
6989,1.0,2016-04-17,12:30pm ,69
6990,1.0,2016-04-10,12:30pm ,67
6991,1.0,2016-04-11,12:30pm ,85
6992,1.0,2016-04-12,12:30pm ,86
6993,1.0,2016-04-16,12:30pm ,185
6994,1.0,2016-05-24,12:30pm ,
6995,1.0,2016-05-02,12:30pm ,103
6996,1.0,2016-05-03,12:30pm ,81
6997,1.0,2016-05-04,12:30pm ,109
6998,1.0,2016-05-05,12:30pm ,61
6999,1.0,2016-05-06,12:30pm ,99
7000,1.0,2016-05-08,12:30pm ,52
7001,1.0,2016-05-09,12:30pm ,
7002,1.0,2016-05-10,12:30pm ,
7003,1.0,2016-05-11,12:30pm ,
7004,1.0,2016-05-12,12:30pm ,
7005,1.0,2016-05-13,12:30pm ,
7006,1.0,2016-05-01,12:30pm ,52
7007,2.0,2015-10-01,12:30pm ,42
7008,2.0,2015-10-02,12:30pm ,56
7009,2.0,2015-10-03,12:30pm ,
7010,2.0,2015-10-04,12:30pm ,35
7011,2.0,2015-10-05,12:30pm ,61
7012,2.0,2015-10-06,12:30pm ,55
7013,2.0,2015-10-07,12:30pm ,48
7014,2.0,2015-10-08,12:30pm ,52
7015,2.0,2015-10-09,12:30pm ,37
7016,2.0,2015-10-10,12:30pm ,
7017,2.0,2015-10-11,12:30pm ,36
7018,2.0,2015-10-12,12:30pm ,83
7019,2.0,2015-10-13,12:30pm ,57
7020,2.0,2015-10-14,12:30pm ,63
7021,2.0,2015-10-15,12:30pm ,43
7022,2.0,2015-10-16,12:30pm ,57
7023,2.0,2015-10-17,12:30pm ,55
7024,2.0,2015-10-18,12:30pm ,57
7025,2.0,2015-10-19,12:30pm ,66
7026,2.0,2015-10-20,12:30pm ,45
7027,2.0,2015-10-21,12:30pm ,58
7028,2.0,2015-10-22,12:30pm ,61
7029,2.0,2015-10-23,12:30pm ,52
7030,2.0,2015-10-24,12:30pm ,
7031,2.0,2015-10-25,12:30pm ,47
7032,2.0,2015-10-26,12:30pm ,54
7033,2.0,2015-10-27,12:30pm ,67
7034,2.0,2015-10-28,12:30pm ,43
7035,2.0,2015-10-29,12:30pm ,47
7036,2.0,2015-10-30,12:30pm ,40
7037,2.0,2015-10-31,12:30pm ,54
7038,2.0,2015-11-01,12:30pm ,27
7039,2.0,2015-11-02,12:30pm ,69
7040,2.0,2015-11-03,12:30pm ,56
7041,2.0,2015-11-04,12:30pm ,53
7042,2.0,2015-11-05,12:30pm ,47
7043,2.0,2015-11-06,12:30pm ,41
7044,2.0,2015-11-07,12:30pm ,75
7045,2.0,2015-11-08,12:30pm ,31
7046,2.0,2015-11-09,12:30pm ,58
7047,2.0,2015-11-10,12:30pm ,62
7048,2.0,2015-11-11,12:30pm ,59
7049,2.0,2015-11-12,12:30pm ,36
7050,2.0,2015-11-13,12:30pm ,46
7051,2.0,2015-11-14,12:30pm ,54
7052,2.0,2015-11-15,12:30pm ,41
7053,2.0,2015-11-16,12:30pm ,61
7054,2.0,2015-11-17,12:30pm ,54
7055,2.0,2015-11-18,12:30pm ,72
7056,2.0,2015-11-19,12:30pm ,52
7057,2.0,2015-11-20,12:30pm ,63
7058,2.0,2015-11-21,12:30pm ,68
7059,2.0,2015-11-22,12:30pm ,54
7060,2.0,2015-11-23,12:30pm ,38
7061,2.0,2015-11-24,12:30pm ,39
7062,2.0,2015-11-25,12:30pm ,22
7063,2.0,2015-11-28,12:30pm ,26
7064,2.0,2015-11-29,12:30pm ,34
7065,2.0,2015-11-30,12:30pm ,63
7066,2.0,2015-12-01,12:30pm ,48
7067,2.0,2015-12-02,12:30pm ,61
7068,2.0,2015-12-03,12:30pm ,55
7069,2.0,2015-12-04,12:30pm ,45
7070,2.0,2015-12-05,12:30pm ,52
7071,2.0,2015-12-06,12:30pm ,52
7072,2.0,2015-12-07,12:30pm ,80
7073,2.0,2015-12-08,12:30pm ,52
7074,2.0,2015-12-09,12:30pm ,71
7075,2.0,2015-12-10,12:30pm ,41
7076,2.0,2015-12-11,12:30pm ,67
7077,2.0,2015-12-12,12:30pm ,67
7078,2.0,2015-12-13,12:30pm ,47
7079,2.0,2015-12-14,12:30pm ,33
7080,2.0,2015-12-15,12:30pm ,47
7081,2.0,2015-12-16,12:30pm ,46
7082,2.0,2015-12-17,12:30pm ,25
7083,2.0,2015-12-18,12:30pm ,27
7084,2.0,2015-12-19,12:30pm ,21
7085,2.0,2015-12-20,12:30pm ,14
7086,2.0,2015-12-21,12:30pm ,14
7087,2.0,2015-12-22,12:30pm ,23
7088,2.0,2015-12-23,12:30pm ,11
7089,2.0,2016-01-15,12:30pm ,72
7090,2.0,2016-01-16,12:30pm ,106
7091,2.0,2016-01-22,12:30pm ,72
7092,2.0,2016-01-29,12:30pm ,46
7093,2.0,2016-01-02,12:30pm ,23
7094,2.0,2016-01-04,12:30pm ,31
7095,2.0,2016-01-05,12:30pm ,35
7096,2.0,2016-01-06,12:30pm ,28
7097,2.0,2016-01-07,12:30pm ,41
7098,2.0,2016-01-08,12:30pm ,24
7099,2.0,2016-01-09,12:30pm ,32
7100,2.0,2016-01-11,12:30pm ,51
7101,2.0,2016-01-12,12:30pm ,73
7102,2.0,2016-01-13,12:30pm ,70
7103,2.0,2016-01-14,12:30pm ,57
7104,2.0,2016-01-17,12:30pm ,73
7105,2.0,2016-01-18,12:30pm ,89
7106,2.0,2016-01-19,12:30pm ,60
7107,2.0,2016-01-20,12:30pm ,85
7108,2.0,2016-01-21,12:30pm ,59
7109,2.0,2016-01-23,12:30pm ,85
7110,2.0,2016-01-25,12:30pm ,88
7111,2.0,2016-01-26,12:30pm ,66
7112,2.0,2016-01-27,12:30pm ,76
7113,2.0,2016-01-28,12:30pm ,58
7114,2.0,2016-01-31,12:30pm ,65
7115,2.0,2016-01-03,12:30pm ,17
7116,2.0,2016-01-30,12:30pm ,112
7117,2.0,2016-01-23,12:30pm ,85
7118,2.0,2016-02-01,12:30pm ,82
7119,2.0,2016-02-02,12:30pm ,57
7120,2.0,2016-02-03,12:30pm ,75
7121,2.0,2016-02-04,12:30pm ,51
7122,2.0,2016-02-05,12:30pm ,58
7123,2.0,2016-02-06,12:30pm ,59
7124,2.0,2016-02-07,12:30pm ,60
7125,2.0,2016-02-08,12:30pm ,72
7126,2.0,2016-02-09,12:30pm ,55
7127,2.0,2016-02-10,12:30pm ,53
7128,2.0,2016-02-11,12:30pm ,56
7129,2.0,2016-02-12,12:30pm ,54
7130,2.0,2016-02-13,12:30pm ,78
7131,2.0,2016-02-14,12:30pm ,36
7132,2.0,2016-02-15,12:30pm ,74
7133,2.0,2016-02-16,12:30pm ,67
7134,2.0,2016-02-17,12:30pm ,68
7135,2.0,2016-02-18,12:30pm ,56
7136,2.0,2016-02-19,12:30pm ,49
7137,2.0,2016-02-20,12:30pm ,83
7138,2.0,2016-02-21,12:30pm ,47
7139,2.0,2016-02-22,12:30pm ,81
7140,2.0,2016-02-23,12:30pm ,46
7141,2.0,2016-02-24,12:30pm ,82
7142,2.0,2016-02-25,12:30pm ,63
7143,2.0,2016-02-26,12:30pm ,73
7144,2.0,2016-02-27,12:30pm ,
7145,2.0,2016-02-28,12:30pm ,37
7146,2.0,2016-02-29,12:30pm ,72
7147,2.0,2016-03-01,12:30pm ,51
7148,2.0,2016-03-02,12:30pm ,58
7149,2.0,2016-03-03,12:30pm ,90
7150,2.0,2016-03-04,12:30pm ,58
7151,2.0,2016-03-05,12:30pm ,60
7152,2.0,2016-03-06,12:30pm ,55
7153,2.0,2016-03-07,12:30pm ,86
7154,2.0,2016-03-08,12:30pm ,39
7155,2.0,2016-03-09,12:30pm ,82
7156,2.0,2016-03-10,12:30pm ,64
7157,2.0,2016-03-11,12:30pm ,56
7158,2.0,2016-03-12,12:30pm ,17
7159,2.0,2016-03-13,12:30pm ,24
7160,2.0,2016-03-14,12:30pm ,48
7161,2.0,2016-03-15,12:30pm ,16
7162,2.0,2016-03-16,12:30pm ,37
7163,2.0,2016-03-17,12:30pm ,33
7164,2.0,2016-03-18,12:30pm ,18
7165,2.0,2016-03-19,12:30pm ,28
7166,2.0,2016-03-20,12:30pm ,36
7167,2.0,2016-03-21,12:30pm ,68
7168,2.0,2016-03-22,12:30pm ,52
7169,2.0,2016-03-23,12:30pm ,61
7170,2.0,2016-03-24,12:30pm ,50
7171,2.0,2016-03-25,12:30pm ,52
7172,2.0,2016-03-26,12:30pm ,46
7173,2.0,2016-03-27,12:30pm ,28
7174,2.0,2016-03-28,12:30pm ,71
7175,2.0,2016-03-29,12:30pm ,39
7176,2.0,2016-03-30,12:30pm ,81
7177,2.0,2016-03-31,12:30pm ,50
7178,2.0,2016-04-14,12:30pm ,62
7179,2.0,2016-04-01,12:30pm ,46
7180,2.0,2016-04-02,12:30pm ,61
7181,2.0,2016-04-03,12:30pm ,44
7182,2.0,2016-04-04,12:30pm ,69
7183,2.0,2016-04-05,12:30pm ,58
7184,2.0,2016-04-06,12:30pm ,45
7185,2.0,2016-04-07,12:30pm ,59
7186,2.0,2016-04-08,12:30pm ,78
7187,2.0,2016-04-09,12:30pm ,52
7188,2.0,2016-04-13,12:30pm ,55
7189,2.0,2016-04-15,12:30pm ,59
7190,2.0,2016-04-17,12:30pm ,
7191,2.0,2016-04-10,12:30pm ,37
7192,2.0,2016-04-11,12:30pm ,89
7193,2.0,2016-04-12,12:30pm ,54
7194,2.0,2016-04-16,12:30pm ,68
7195,2.0,2016-05-24,12:30pm ,
7196,2.0,2016-05-02,12:30pm ,49
7197,2.0,2016-05-03,12:30pm ,58
7198,2.0,2016-05-04,12:30pm ,54
7199,2.0,2016-05-05,12:30pm ,47
7200,2.0,2016-05-06,12:30pm ,46
7201,2.0,2016-05-08,12:30pm ,35
7202,2.0,2016-05-09,12:30pm ,
7203,2.0,2016-05-10,12:30pm ,
7204,2.0,2016-05-11,12:30pm ,
7205,2.0,2016-05-12,12:30pm ,
7206,2.0,2016-05-13,12:30pm ,
7207,2.0,2016-05-01,12:30pm ,46
7805,2.0,2015-08-04,01:30pm ,33
7806,2.0,2015-08-05,01:30pm ,11
7807,2.0,2015-08-06,01:30pm ,16
7808,2.0,2015-08-07,01:30pm ,23
7809,2.0,2015-08-08,01:30pm ,13
7810,2.0,2015-08-09,01:30pm , 
7811,2.0,2015-08-10,01:30pm ,28
7812,2.0,2015-08-11,01:30pm ,12
7813,2.0,2015-08-12,01:30pm ,26
7814,2.0,2015-08-13,01:30pm ,30
7815,2.0,2015-08-14,01:30pm ,18
7816,2.0,2015-08-15,01:30pm ,30
7817,2.0,2015-08-16,01:30pm ,
7818,2.0,2015-08-17,01:30pm ,42
7819,2.0,2015-08-18,01:30pm ,
7820,2.0,2015-08-19,01:30pm ,45
7821,2.0,2015-08-20,01:30pm ,40
7822,2.0,2015-08-21,01:30pm ,112
7823,2.0,2015-08-22,01:30pm ,58
7824,2.0,2015-08-23,01:30pm ,87
7825,2.0,2015-08-24,01:30pm ,
7826,2.0,2015-08-25,01:30pm ,53
7827,2.0,2015-08-26,01:30pm ,67
7828,2.0,2015-08-27,01:30pm ,47
7829,2.0,2015-08-28,01:30pm ,85
7830,2.0,2015-08-29,01:30pm ,50
7831,2.0,2015-08-30,01:30pm ,73
7832,2.0,2015-08-31,01:30pm ,72
7833,2.0,2015-09-01,01:30pm ,63
7834,2.0,2015-09-02,01:30pm ,70
7835,2.0,2015-09-03,01:30pm ,46
7836,2.0,2015-09-04,01:30pm ,68
7837,2.0,2015-09-05,01:30pm ,77
7838,2.0,2015-09-06,01:30pm ,63
7839,2.0,2015-09-07,01:30pm ,58
7840,2.0,2015-09-08,01:30pm ,65
7841,2.0,2015-09-09,01:30pm ,60
7842,2.0,2015-09-10,01:30pm ,52
7843,2.0,2015-09-11,01:30pm ,52
7844,2.0,2015-09-12,01:30pm ,71
7845,2.0,2015-09-13,01:30pm ,43
7846,2.0,2015-09-14,01:30pm ,48
7847,2.0,2015-09-15,01:30pm ,47
7848,2.0,2015-09-16,01:30pm ,50
7849,2.0,2015-09-17,01:30pm ,65
7850,2.0,2015-09-18,01:30pm ,63
7851,2.0,2015-09-19,01:30pm ,63
7852,2.0,2015-09-20,01:30pm ,43
7853,2.0,2015-09-21,01:30pm ,105
7854,2.0,2015-09-22,01:30pm ,72
7855,2.0,2015-09-23,01:30pm ,53
7856,2.0,2015-09-24,01:30pm ,71
7857,2.0,2015-09-25,01:30pm ,52
7858,2.0,2015-09-26,01:30pm ,23
7859,2.0,2015-09-27,01:30pm ,46
7860,2.0,2015-09-28,01:30pm ,52
7861,2.0,2015-09-29,01:30pm ,48
7862,2.0,2015-09-30,01:30pm ,53
7863,1.0,2015-08-04,01:30pm ,40
7864,1.0,2015-08-05,01:30pm ,42
7865,1.0,2015-08-06,01:30pm ,26
7866,1.0,2015-08-07,01:30pm ,43
7867,1.0,2015-08-08,01:30pm ,38
7868,1.0,2015-08-09,01:30pm ,36
7869,1.0,2015-08-10,01:30pm ,54
7870,1.0,2015-08-11,01:30pm ,36
7871,1.0,2015-08-12,01:30pm ,53
7872,1.0,2015-08-13,01:30pm ,57
7873,1.0,2015-08-14,01:30pm ,46
7874,1.0,2015-08-15,01:30pm ,41
7875,1.0,2015-08-16,01:30pm ,
7876,1.0,2015-08-17,01:30pm ,110
7877,1.0,2015-08-18,01:30pm ,
7878,1.0,2015-08-19,01:30pm ,83
7879,1.0,2015-08-20,01:30pm ,75
7880,1.0,2015-08-21,01:30pm ,192
7881,1.0,2015-08-22,01:30pm ,143
7882,1.0,2015-08-23,01:30pm ,143
7883,1.0,2015-08-24,01:30pm ,
7884,1.0,2015-08-25,01:30pm ,95
7885,1.0,2015-08-26,01:30pm ,115
7886,1.0,2015-08-27,01:30pm ,85
7887,1.0,2015-08-28,01:30pm ,115
7888,1.0,2015-08-29,01:30pm ,108
7889,1.0,2015-08-30,01:30pm ,100
7890,1.0,2015-08-31,01:30pm ,140
7891,1.0,2015-09-01,01:30pm ,115
7892,1.0,2015-09-02,01:30pm ,89
7893,1.0,2015-09-03,01:30pm ,87
7894,1.0,2015-09-04,01:30pm ,97
7895,1.0,2015-09-05,01:30pm ,114
7896,1.0,2015-09-06,01:30pm ,109
7897,1.0,2015-09-07,01:30pm ,86
7898,1.0,2015-09-08,01:30pm ,88
7899,1.0,2015-09-09,01:30pm ,68
7900,1.0,2015-09-10,01:30pm ,99
7901,1.0,2015-09-11,01:30pm ,104
7902,1.0,2015-09-12,01:30pm ,72
7903,1.0,2015-09-13,01:30pm ,59
7904,1.0,2015-09-14,01:30pm ,146
7905,1.0,2015-09-15,01:30pm ,79
7906,1.0,2015-09-16,01:30pm ,74
7907,1.0,2015-09-17,01:30pm ,91
7908,1.0,2015-09-18,01:30pm ,72
7909,1.0,2015-09-19,01:30pm ,81
7910,1.0,2015-09-20,01:30pm ,85
7911,1.0,2015-09-21,01:30pm ,110
7912,1.0,2015-09-22,01:30pm ,105
7913,1.0,2015-09-23,01:30pm ,113
7914,1.0,2015-09-24,01:30pm ,76
7915,1.0,2015-09-25,01:30pm ,65
7916,1.0,2015-09-26,01:30pm ,69
7917,1.0,2015-09-27,01:30pm ,61
7918,1.0,2015-09-28,01:30pm ,140
7919,1.0,2015-09-29,01:30pm ,78
7920,1.0,2015-09-30,01:30pm ,73
7921,1.0,2015-10-01,01:30pm ,87
7922,1.0,2015-10-02,01:30pm ,88
7923,1.0,2015-10-03,01:30pm ,
7924,1.0,2015-10-04,01:30pm ,62
7925,1.0,2015-10-05,01:30pm ,84
7926,1.0,2015-10-06,01:30pm ,56
7927,1.0,2015-10-07,01:30pm ,91
7928,1.0,2015-10-08,01:30pm ,87
7929,1.0,2015-10-09,01:30pm ,80
7930,1.0,2015-10-10,01:30pm ,
7931,1.0,2015-10-11,01:30pm ,97
7932,1.0,2015-10-12,01:30pm ,106
7933,1.0,2015-10-13,01:30pm ,95
7934,1.0,2015-10-14,01:30pm ,79
7935,1.0,2015-10-15,01:30pm ,89
7936,1.0,2015-10-16,01:30pm ,85
